Prodn Code,Part Name,Finish L,Finish B,Finish T,Order Quantity,Part Code,Barcode 1,Barcode 2,Part Material,Surface Top,Surface Bottom,EB Thickness,Edge Bottom,Edge Right,Edge Top,Edge Left,Grain,Grain Desc,Grain Prodn,Cutting L,Cutting B,Cutting T,Grain Path,Drill Info,Carcass or Shutter,Vendor Name,Multi Part ID,Annotation,Order Name,Sales Order,SKU Code,Order Start Date,Order Due Date,Customer Name,Handle Type,Vendor HW,Room,Part Count,Shutter Design,Store Name,Handle Side,Batch Number,Weight,Routing Number,Laying Number,Carton Number,Part Count per carton,Type of Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,BOTTOM PANEL,564,554,18,1,REG2278490000094,001128200352890000094A,001128200352890000094B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,564,554,18,-,SWKTML4242,CARCASS,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,94,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,TOP PATTI 1,564,80,18,1,REG2278490000095,001128200352890000095A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,562.4,78.4,18,-,SWKTML4242,CARCASS,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,95,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,TOP PATTI 2,564,80,18,1,REG2278490000096,001128200352890000096A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,562.4,78.4,18,-,SWKTML4242,CARCASS,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,96,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,BACK PANEL,701,581,5.5,1,REG2278490000097,001128200352890000097A,-,5.5MM-HDHMR-OSL-CASPANI,CASPANI,CASPANI,-,-,-,-,-,-,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,701,581,5.5,-,SWKTML4242,CARCASS,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,97,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,TOP DRAWER FRONT,177,597,18,1,REG2278490000098,001128200352890000098A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,174,597,18,-,SWKTML4242,SHUTTER,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,98,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBG65K65HMAXXXXXXX308ADL-07200600180560,BOT DRAWER FRONT,537,597,18,1,REG2278490000099,001128200352890000099A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 DRAWER UNIT WITH 1 MEDIUM AND 1 EXTRA LARGE DRAWER. DRAWERS FITTED WITH SOFT CLOSE MECHANISM,7.20E+12,534,597,18,-,SWKTML4242,SHUTTER,MAX KIT,8,X24,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,99,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,LEFT SIDE PANEL,720,560,18,1,REG2278490000100,001128200352890000100A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,720,560,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,100,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,RIGHT SIDE PANEL,720,560,18,1,REG2278490000101,001128200352890000101A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,720,560,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,101,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,BOTTOM PANEL,864,554,18,1,REG2278490000102,001128200352890000102A,001128200352890000102B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,864,554,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,102,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,TOP PATTI 1,864,80,18,1,REG2278490000103,001128200352890000103A,001128200352890000103B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,862.4,78.4,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,103,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,TOP PATTI 2,864,80,18,1,REG2278490000104,001128200352890000104A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,862.4,78.4,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,104,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,BACK PANEL,701,881,5.5,1,REG2278490000105,001128200352890000105A,-,5.5MM-HDHMR-OSL-CASPANI,CASPANI,CASPANI,-,-,-,-,-,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,701,881,5.5,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,105,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,COVER PANAL,684,432,18,1,REG2278490000106,001128200352890000106A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,684,432,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,106,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,FIX VERTICAL PATTI,684,65,18,1,REG2278490000107,001128200352890000107A,001128200352890000107B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,682.4,63.4,18,-,SWKTML4779,CARCASS,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,107,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBC36K36HMAXXXXXS2308AEP-07200900180560,RH-SHUTTER,716,447,18,1,REG2278490000108,001128200352890000108A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 CORNER BASE UNIT WITH SPACEMAX OPAL SWING TRAY. ONE SIDE BLIND - RBD,7.20E+12,713,447,18,-,SWKTML4779,SHUTTER,MAX KIT,9,X25,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,108,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFER0XXXXXXXXXXXXXXXXX-07200100180560,FILLER,720,100,18,1,REG2278490000109,001128200352890000109A,001128200352890000109B,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE FILLER IN FRONT FINISH,7.20E+12,720,100,18,-,-,SHUTTER,MAX KIT,1,X26 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,109,PLAIN,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFER0XXXXXXXXXXXXXXXXX-07200100180560,FILLER,720,100,18,1,REG2278490000110,001128200352890000110A,001128200352890000110B,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE FILLER IN FRONT FINISH,7.20E+12,720,100,18,-,-,SHUTTER,MAX KIT,1,X27,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,110,PLAIN,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,LEFT SIDE PANEL,720,560,18,1,REG2278490000111,001128200352890000111A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,720,560,18,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,111,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,LEFT SIDE PANEL,720,560,18,1,REG2278490000112,001128200352890000112A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,720,560,18,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,112,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,RIGHT SIDE PANEL,720,560,18,1,REG2278490000113,001128200352890000113A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,720,560,18,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,113,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,RIGHT SIDE PANEL,720,560,18,1,REG2278490000114,001128200352890000114A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,720,560,18,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,114,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,BOTTOM PANEL,764,554,18,1,REG2278490000115,001128200352890000115A,001128200352890000115B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,764,554,18,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,115,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,BOTTOM PANEL,764,554,18,1,REG2278490000116,001128200352890000116A,001128200352890000116B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,764,554,18,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,116,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,TOP PATTI 1,764,80,18,1,REG2278490000117,001128200352890000117A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,762.4,78.4,18,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,117,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,TOP PATTI 1,764,80,18,1,REG2278490000118,001128200352890000118A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,762.4,78.4,18,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,118,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,TOP PATTI 2,764,80,18,1,REG2278490000119,001128200352890000119A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,762.4,78.4,18,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,119,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,TOP PATTI 2,764,80,18,1,REG2278490000120,001128200352890000120A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,762.4,78.4,18,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,120,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,BACK PANEL,701,781,5.5,1,REG2278490000121,001128200352890000121A,-,5.5MM-HDHMR-OSL-CASPANI,CASPANI,CASPANI,-,-,-,-,-,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,701,781,5.5,-,SWKTML4193,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,121,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,BACK PANEL,701,781,5.5,1,REG2278490000122,001128200352890000122A,-,5.5MM-HDHMR-OSL-CASPANI,CASPANI,CASPANI,-,-,-,-,-,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,701,781,5.5,-,SWKTML4193,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,122,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,SHELF,764,525,18,1,REG2278490000123,-,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,764,525,18,-,NO DRILL,CARCASS,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,123,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,LH-SHUTTER,716,397,18,1,REG2278490000124,001128200352890000124A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,713,397,18,-,SWKTML4193,SHUTTER,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,124,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,SHELF,764,525,18,1,REG2278490000125,-,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,764,525,18,-,NO DRILL,CARCASS,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,125,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,LH-SHUTTER,716,397,18,1,REG2278490000126,001128200352890000126A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,713,397,18,-,SWKTML4193,SHUTTER,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,126,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,RH-SHUTTER,716,397,18,1,REG2278490000127,001128200352890000127A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,713,397,18,-,SWKTML4193,SHUTTER,MAX KIT,8,X28 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,127,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBR09K09HMAXXXXXS4308XXX-07200800180560,RH-SHUTTER,716,397,18,1,REG2278490000128,001128200352890000128A,-,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 BASE UNIT WITH 2 SHUTTER AND 1 REMOVABLE SHELF,7.20E+12,713,397,18,-,SWKTML4193,SHUTTER,MAX KIT,8,X30,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,MKHANDLE-H33,SPACEWOOD SOFT CLOSE HINGES,-,128,EDGE PROFILE-H-33,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBN47K47HMAXXXXXS4308XXX-07200900180560,LEFT SIDE PANEL,720,560,18,1,REG2278490000129,001128200352890000129A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 SINK UNIT WITH 2 SHUTTER NO SHELF WITH ALUMINIUM COVER TO PROTECT CABINET FROM SPILLING LIQUID,7.20E+12,720,560,18,-,SWKTML4181,CARCASS,MAX KIT,10,X29,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,129,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KBN47K47HMAXXXXXS4308XXX-07200900180560,RIGHT SIDE PANEL,720,560,18,1,REG2278490000130,001128200352890000130A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 SINK UNIT WITH 2 SHUTTER NO SHELF WITH ALUMINIUM COVER TO PROTECT CABINET FROM SPILLING LIQUID,7.20E+12,720,560,18,-,SWKTML4181,CARCASS,MAX KIT,10,X29,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,130,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
